qid,doi,title,facet_sim_0,facet_sim_1,facet_sim_2,facet_sim_0_above_floor,facet_sim_1_above_floor,facet_sim_2_above_floor,facet_sims_geometric_mean,single_vector_sim,geography_hit,year,age_years,citation_count,citation_rate,sms_level,has_abstract,abstract_length,abs_rating_numeric,repec_percentile,label,label_int
manual-2026-05-20-ai-labor-lac,10.3386/w34851,Does Generative AI Narrow Education-Based Productivity Gaps? Evidence from a Randomized Experiment,0.6767,0.6264,0.5332,1,1,1,0.6091,0.6487,0,2026,0,0,0,5,1,1694,0,0.5,relevant,2
manual-2026-05-20-ai-labor-lac,10.3386/w34984,"Artificial Intelligence, Productivity, and the Workforce: Evidence from Corporate Executives",0.7005,0.7306,0.5965,1,1,1,0.6733,0.7409,0,2026,0,0,0,2,1,1333,0,0.5,partial,1
manual-2026-05-20-ai-labor-lac,10.1016/j.jdeveco.2021.102668,Input quality and skills are complementary and increase output quality: Causal evidence from Ecuador’s trade liberalization,0.5265,0.5875,0.5026,1,1,1,0.5377,0.6318,1,2021,5,47,7.8333,0,0,0,3,0.991,relevant,2
manual-2026-05-20-ai-labor-lac,10.1086/679061,"STEM Workers, H-1B Visas, and Productivity in US Cities",0.5997,0.7278,0.6284,1,1,1,0.6497,0.6887,0,2015,11,344,28.6667,2,1,691,4,0.996,relevant,2
manual-2026-05-20-ai-labor-lac,10.1086/701810,The Aggregate Productivity Effects of Internal Migration: Evidence from Indonesia,0.4964,0.6937,0.6083,1,1,1,0.5939,0.6688,0,2018,8,376,41.7778,4,1,836,5,0.998,partial,1
manual-2026-05-20-ai-labor-lac,10.1086/717933,Machine Labor,0.679,0.642,0.5805,1,1,1,0.6325,0.6694,0,2022,4,50,10,4,1,722,4,0.996,irrelevant,0
manual-2026-05-20-ai-labor-lac,10.1093/jeea/jvaa043,Reevaluating Agricultural Productivity Gaps with Longitudinal Microdata,0.5433,0.6788,0.6187,1,1,1,0.6111,0.6474,0,2020,6,91,13,3,1,1041,4,0.994,partial,1
manual-2026-05-20-ai-labor-lac,10.1093/restud/rdab017,"Workforce Composition, Productivity, and Labour Regulations in a Compensating Differentials Theory of Informality",0.6017,0.7172,0.6511,1,1,1,0.6549,0.6821,1,2021,5,38,6.3333,0,1,1208,5,0.996,relevant,2
manual-2026-05-20-ai-labor-lac,10.1093/restud/rdab031,Demographics and Automation,0.6273,0.6391,0.576,1,1,1,0.6135,0.6496,0,2021,5,508,84.6667,2,1,914,5,0.996,partial,1
manual-2026-05-20-ai-labor-lac,10.1257/aer.20110457,"Firm Dynamics, Job Turnover, and Wage Distributions in an Open Economy",0.543,0.7217,0.6689,1,1,1,0.64,0.6591,1,2016,10,180,16.3636,3,1,745,5,1,relevant,2
manual-2026-05-20-ai-labor-lac,10.1257/aer.20131061,Agricultural Productivity and Structural Transformation: Evidence from Brazil,0.5437,0.6914,0.5845,1,1,1,0.6034,0.6522,1,2016,10,417,37.9091,3,1,676,5,1,relevant,2
manual-2026-05-20-ai-labor-lac,10.18235/0013853,Generative AI in Education: A Framework for Leveraging Digital Tools in Latin American Classrooms,0.6982,0.5161,0.513,1,1,1,0.5697,0.5601,1,2025,1,1,0.5,5,1,1119,0,0.5,relevant,2
manual-2026-05-20-ai-labor-lac,10.2139/ssrn.4527336,The Short-Term Effects of Generative Artificial Intelligence on Employment: Evidence from an Online Labor Market,0.6589,0.5942,0.582,1,1,1,0.6108,0.6395,0,2024,2,137,45.6667,0,1,1126,0,0.5,relevant,2
manual-2026-05-20-ai-labor-lac,10.3386/w27360,EMEs and COVID-19: Shutting Down in a World of Informal and Tiny Firms,0.5627,0.6233,0.6254,1,1,1,0.6031,0.6378,1,2020,6,51,7.2857,0,1,1694,0,0.5,relevant,2
manual-2026-05-20-ai-labor-lac,10.3386/w30612,"AI, Skill, and Productivity: The Case of Taxi Drivers",0.6829,0.6413,0.5504,1,1,1,0.6224,0.6289,0,2022,4,28,5.6,0,1,596,0,0.5,partial,1
manual-2026-05-20-ai-labor-lac,10.3386/w31009,Robots and Workers: Evidence from the Netherlands,0.6053,0.6211,0.5843,1,1,1,0.6034,0.6581,0,2023,3,53,13.25,0,1,839,0,0.5,partial,1
manual-2026-05-20-ai-labor-lac,10.3386/w31357,New Technologies and Jobs in Europe,0.6401,0.5904,0.6034,1,1,1,0.611,0.6153,0,2023,3,17,4.25,0,1,1028,0,0.5,partial,1
manual-2026-05-20-ai-labor-lac,10.3386/w31788,"AI Adoption in America: Who, What, and Where",0.7083,0.5884,0.548,1,1,1,0.6113,0.5961,0,2023,3,38,9.5,1,1,1393,0,0.5,partial,1
manual-2026-05-20-ai-labor-lac,10.3386/w32140,Applying AI to Rebuild Middle Class Jobs,0.6908,0.6221,0.59,1,1,1,0.6329,0.6277,0,2024,2,104,34.6667,0,1,1118,0,0.5,partial,1
manual-2026-05-20-ai-labor-lac,10.1016/j.jinteco.2019.01.017,Foreign ownership and skill-biased technological change,0.5246,0.6133,0.5852,1,1,1,0.5731,0.6199,0,2019,7,33,4.125,4,1,1164,4,0.994,partial,1
manual-2026-05-20-ai-labor-lac,10.1016/j.jpubeco.2017.10.007,The effect of human capital on earnings: Evidence from a reform at Colombia's top university,0.5077,0.5732,0.4854,1,1,1,0.5208,0.5799,1,2017,9,70,7,0,0,0,3,0.993,relevant,2
manual-2026-05-20-ai-labor-lac,10.1017/s000305542200082x,Symbolic Refugee Protection: Explaining Latin America’s Liberal Refugee Laws,0.5484,0.5588,0.5643,1,1,1,0.5571,0.5632,1,2022,4,17,3.4,1,1,1337,0,0.953,irrelevant,0
manual-2026-05-20-ai-labor-lac,10.1093/ej/ueab009,Robots and Firms,0.553,0.6152,0.4897,1,1,1,0.5502,0.5991,0,2021,5,391,65.1667,4,1,1570,4,0.994,partial,1
manual-2026-05-20-ai-labor-lac,10.1093/ej/uead025,Formal Employment and Organised Crime: Regression Discontinuity Evidence from Colombia,0.5123,0.5369,0.5395,1,1,1,0.5294,0.5906,1,2023,3,10,2.5,4,1,1018,4,0.994,relevant,2
manual-2026-05-20-ai-labor-lac,10.1162/rest_a_00907,Enlisting Employees in Improving Payroll Tax Compliance: Evidence from Mexico,0.5294,0.6199,0.5956,1,1,1,0.5804,0.6487,1,2020,6,55,7.8571,3,1,624,4,0.995,relevant,2
manual-2026-05-20-ai-labor-lac,10.1257/app.20140095,Immigrants Equilibrate Local Labor Markets: Evidence from the Great Recession,0.4608,0.5889,0.614,1,1,1,0.5503,0.6195,1,2015,11,252,21,4,1,1091,4,0.997,irrelevant,0
manual-2026-05-20-ai-labor-lac,10.18235/0002011,Dependence or Constraints?: Labor Supply Responses from a Cash Transfer Program,0.5327,0.6251,0.6739,1,1,1,0.6077,0.6732,0,2019,7,2,0.25,4,1,1088,0,0.5,relevant,2
manual-2026-05-20-ai-labor-lac,10.18235/0003624,Does Education Prevent Job Loss during Downturns?: Evidence from Exogenous Schools Assignments and COVID-19 in Barbados (en),0.6402,0.6642,0.697,1,1,1,0.6667,0.7166,0,2021,5,0,0,4,1,1171,0,0.5,relevant,2
manual-2026-05-20-ai-labor-lac,10.2139/ssrn.3847897,Economic Consequences of Mass Migration: The Venezuelan Exodus in Peru,0.5536,0.6155,0.6479,1,1,1,0.6044,0.6072,1,2024,2,8,2.6667,3,1,843,0,0.5,relevant,2
manual-2026-05-20-ai-labor-lac,10.3386/w23285,Robots and Jobs: Evidence from US Labor Markets,0.607,0.6532,0.6186,1,1,1,0.626,0.6382,1,2017,9,891,89.1,2,1,1439,0,0.5,relevant,2
manual-2026-05-20-ai-labor-lac,10.3386/w24871,"Is Automation Labor-Displacing? Productivity Growth, Employment, and the Labor Share",0.5837,0.7407,0.6406,1,1,1,0.6518,0.6727,0,2018,8,390,43.3333,0,1,1111,0,0.5,relevant,2
manual-2026-05-20-ai-labor-lac,10.3386/w32536,"Automation and Rent Dissipation: Implications for Wages, Inequality, and Productivity",0.565,0.7116,0.5958,1,1,1,0.621,0.6661,0,2024,2,10,3.3333,0,1,971,0,0.5,relevant,2
manual-2026-05-20-ai-labor-lac,10.1016/j.jdeveco.2020.102599,Gender gaps in labor informality: The motherhood effect,0.5252,0.6319,0.6114,1,1,1,0.5876,0.6379,1,2019,7,136,17,0,1,2039,3,0.991,relevant,2
manual-2026-05-20-ai-labor-lac,10.1016/j.jpubeco.2025.105420,The employment effects of a means-tested guaranteed income policy,0.5143,0.6136,0.6441,1,1,1,0.588,0.6641,0,2025,1,1,0.5,5,1,1113,3,0.993,relevant,2
manual-2026-05-20-ai-labor-lac,10.1086/713733,The Impact of Temperature on Productivity and Labor Supply: Evidence from Indian Manufacturing,0.4803,0.7087,0.5539,1,1,1,0.5734,0.6528,0,2021,5,568,94.6667,2,1,639,5,0.998,irrelevant,0
manual-2026-05-20-ai-labor-lac,10.1093/qje/qjad012,AI-tocracy,0.7045,0.5698,0.5048,1,1,1,0.5873,0.5884,0,2023,3,104,26,3,1,1140,5,0.999,partial,1
manual-2026-05-20-ai-labor-lac,10.1257/aer.20150183,Estimating the Production Function for Human Capital: Results from a Randomized Controlled Trial in Colombia,0.6079,0.6552,0.5596,1,1,1,0.6063,0.6409,1,2019,7,170,21.25,5,1,649,5,1,relevant,2
manual-2026-05-20-ai-labor-lac,10.1257/jel.20221543,Why Is Productivity Slowing Down?,0.4654,0.7139,0.5154,1,1,1,0.5553,0.6385,0,2024,2,96,32,0,1,980,4,0.999,relevant,2
manual-2026-05-20-ai-labor-lac,10.1257/mac.20160164,"The Rise of the Machines: Automation, Horizontal Innovation, and Income Inequality",0.6304,0.7018,0.6163,1,1,1,0.6485,0.6488,0,2021,5,216,36,0,1,673,4,0.999,relevant,2
manual-2026-05-20-ai-labor-lac,10.18235/0013579,"Landscape of non-contributory cash transfers in Latin America and the Caribbean, before and after the Covid-19 pandemic",0.4976,0.5539,0.5951,1,1,1,0.5474,0.5889,1,2025,1,2,1,1,1,1726,0,0.5,relevant,2
manual-2026-05-20-ai-labor-lac,10.3386/w20935,Premature Deindustrialization,0.5835,0.683,0.6345,1,1,1,0.6323,0.6359,1,2015,11,692,57.6667,1,1,1135,0,0.5,relevant,2
manual-2026-05-20-ai-labor-lac,10.3386/w28831,Earnings Inequality and the Minimum Wage: Evidence from Brazil,0.5244,0.6377,0.5696,1,1,1,0.5754,0.6428,1,2021,5,32,5.3333,1,1,656,0,0.5,relevant,2
manual-2026-05-20-ai-labor-lac,10.3386/w30301,Bringing Them In or Pushing Them Out? The Labor Market Effects of Pro-cyclical Unemployment Assistance Changes,0.5135,0.6321,0.6437,1,1,1,0.5934,0.6353,0,2022,4,5,1,4,1,737,0,0.5,relevant,2
manual-2026-05-20-ai-labor-lac,10.3386/w33795,Shifting Work Patterns with Generative AI,0.6238,0.5492,0.6044,1,1,1,0.5916,0.6415,0,2025,1,7,3.5,5,1,796,0,0.5,relevant,2
manual-2026-05-20-ai-labor-lac,10.3982/ecta19815,"Tasks, Automation, and the Rise in U.S. Wage Inequality",0.5985,0.6904,0.6542,1,1,1,0.6466,0.657,0,2022,4,493,98.6,0,1,1410,5,1,relevant,2
manual-2026-05-20-ai-labor-lac,10.1016/j.jdeveco.2021.102754,Equality of opportunity and human capital accumulation: Motivational effect of a nationwide scholarship in Colombia,0.5612,0.5527,0.5295,1,1,1,0.5476,0.5745,1,2021,5,39,6.5,4,1,1250,3,0.991,relevant,2
manual-2026-05-20-ai-labor-lac,10.1162/rest_a_01178,Exports and Wage Premiums: Evidence from Mexican Employer-Employee Data,0.4963,0.6703,0.59,1,1,1,0.5812,0.6418,1,2022,4,92,18.4,0,1,675,4,0.995,relevant,2
manual-2026-05-20-ai-labor-lac,10.1257/mac.20180386,The Productivity J-Curve: How Intangibles Complement General Purpose Technologies,0.647,0.6993,0.5319,1,1,1,0.622,0.6595,0,2020,6,525,75,0,1,688,4,0.999,relevant,2
manual-2026-05-20-ai-labor-lac,10.18235/0003993,Do Creative Industries Enhance Employment Growth? Regional Evidence from Colombia (en),0.5721,0.6533,0.6281,1,1,1,0.6169,0.666,1,2022,4,0,0,4,1,1175,0,0.5,relevant,2
manual-2026-05-20-gender-violence-labor,10.1002/hec.4557,The lasting consequences of childhood sexual abuse on human capital and economic well‐being,0.5943,0.6573,0.6018,1,1,1,0.6172,0.6635,0,2022,4,27,5.4,0,1,1097,0,0.5,relevant,2
manual-2026-05-20-gender-violence-labor,10.1007/s00148-020-00807-0,Children and labor market outcomes: separating the effects of the first three children,0.5725,0.5622,0.6699,1,1,1,0.5996,0.6666,0,2020,6,18,2.5714,0,1,1095,3,0.972,partial,1
manual-2026-05-20-gender-violence-labor,10.1007/s13524-019-00790-6,Beyond the Great Recession: Labor Market Polarization and Ongoing Fertility Decline in the United States,0.5565,0.5644,0.6472,1,1,1,0.588,0.6619,0,2019,7,190,23.75,2,1,1477,0,0.957,partial,1
manual-2026-05-20-gender-violence-labor,10.1016/j.jebo.2024.04.013,Long-term effects of the Paraguayan War (1864-1870) on intimate partner violence,0.6218,0.5929,0.4278,1,1,0,0.6072,0.6674,0,2024,2,5,1.6667,0,0,0,0,0.973,partial,1
manual-2026-05-20-gender-violence-labor,10.1016/j.labeco.2021.101996,Individual labor market effects of local public expenditures on sports,0.5325,0.5811,0.6753,1,1,1,0.5934,0.662,0,2021,5,8,1.3333,3,1,1213,3,0.975,irrelevant,0
manual-2026-05-20-gender-violence-labor,10.1016/j.worlddev.2019.01.015,"The real exchange rate, structural change, and female labor force participation",0.569,0.494,0.6507,1,1,1,0.5676,0.6636,0,2019,7,34,4.25,0,1,1774,3,0.977,irrelevant,0
manual-2026-05-20-gender-violence-labor,10.1016/j.worlddev.2021.105445,"Migration, labor and women’s empowerment: Evidence from an agricultural value chain in Bangladesh",0.5737,0.461,0.6419,1,1,1,0.5537,0.6621,0,2021,5,54,9,2,1,1321,3,0.977,irrelevant,0
manual-2026-05-20-gender-violence-labor,10.1017/s0003055423000916,Does Victim Gender Matter for Justice Delivery? Police and Judicial Responses to Women’s Cases in India,0.7032,0.4821,0.5222,1,1,1,0.5615,0.6676,0,2023,3,11,2.75,0,1,1374,0,0.953,partial,1
manual-2026-05-20-gender-violence-labor,10.1080/00220388.2025.2487011,"Climate Shocks, Migration, and Labor Markets: A Gender Analysis from West Africa",0.5811,0.5474,0.6121,1,1,1,0.5796,0.6672,0,2025,1,2,1,3,1,1159,3,0.95,irrelevant,0
manual-2026-05-20-gender-violence-labor,10.1086/706824,"Durable Ownership, Time Allocation, and Female Labor Force Participation: Evidence from China’s “Home Appliances to the Countryside” Rebate",0.616,0.5655,0.6427,1,1,1,0.6072,0.6643,0,2019,7,28,3.5,0,1,829,3,0.962,irrelevant,0
manual-2026-05-20-gender-violence-labor,10.1086/734092,Labor Market Returns to Personality: A Job Search Approach to Understanding Gender Gaps,0.5562,0.5793,0.7296,1,1,1,0.6171,0.6649,0,2024,2,16,5.3333,3,1,670,5,0.998,irrelevant,0
manual-2026-05-20-gender-violence-labor,10.1093/ej/ueag043,Balancing Work and Care: How Workplace Factors Can Mitigate the Gendered Impacts of Caregiving,0.5733,0.5775,0.6468,1,1,1,0.5983,0.6672,0,2026,0,0,0,4,1,772,4,0.994,irrelevant,0
manual-2026-05-20-gender-violence-labor,10.1093/wber/lhy020,"Gender, Informal Employment and Trade Liberalization in Mexico",0.5616,0.5024,0.6328,1,1,1,0.5631,0.6627,1,2018,8,81,9,0,1,882,3,0.983,irrelevant,0
manual-2026-05-20-gender-violence-labor,10.1111/ajae.12315,Gender and mechanization: Evidence from Indian agriculture,0.6011,0.4964,0.5689,1,1,1,0.5537,0.6619,0,2022,4,55,11,0,1,986,3,0.965,irrelevant,0
manual-2026-05-20-gender-violence-labor,10.1111/iere.12531,THE ROLE OF GENDER IN EMPLOYMENT POLARIZATION,0.5698,0.5069,0.6803,1,1,1,0.5814,0.6622,0,2021,5,33,5.5,0,1,883,4,0.5,irrelevant,0
manual-2026-05-20-gender-violence-labor,10.1162/rest_a_00965,Violence While in Utero: The Impact of Assaults during Pregnancy on Birth Outcomes,0.643,0.5393,0.5478,1,1,1,0.5749,0.6625,0,2020,6,66,9.4286,0,1,687,4,0.995,partial,1
manual-2026-05-20-gender-violence-labor,10.1177/00197939211056914,"Public-Sector Unions as Equalizing Institutions: Race, Gender, and Earnings",0.5832,0.4929,0.6711,1,1,1,0.5778,0.6635,0,2021,5,33,5.5,1,1,1073,0,0.5,irrelevant,0
manual-2026-05-20-gender-violence-labor,10.1177/00197939251361359,Long-Run Career Outcomes of Multiple Job Holding,0.522,0.6732,0.6801,1,1,1,0.6206,0.6614,0,2025,1,0,0,4,1,873,0,0.5,irrelevant,0
manual-2026-05-20-gender-violence-labor,10.1215/00703370-9606030,Structural Heteropatriarchy and Birth Outcomes in the United States,0.6288,0.5702,0.6314,1,1,1,0.6095,0.6641,0,2021,5,54,9,2,1,1446,0,0.957,partial,1
manual-2026-05-20-gender-violence-labor,10.1257/app.20180010,Children and Gender Inequality: Evidence from Denmark,0.5425,0.4942,0.6013,1,1,1,0.5443,0.667,0,2019,7,945,118.125,0,1,704,4,0.997,irrelevant,0
manual-2026-05-20-gender-violence-labor,10.1257/jel.20160995,"The Gender Wage Gap: Extent, Trends, and Explanations",0.5811,0.5413,0.6666,1,1,1,0.5941,0.6645,0,2017,9,2849,284.9,0,1,1654,4,0.999,irrelevant,0
manual-2026-05-20-gender-violence-labor,10.1257/pol.20170570,The Long-Run Effects of Teacher Collective Bargaining,0.5184,0.6295,0.6472,1,1,1,0.5955,0.6674,0,2019,7,58,7.25,4,1,777,3,0.993,irrelevant,0
manual-2026-05-20-gender-violence-labor,10.1257/pol.20210346,Do Family Policies Reduce Gender Inequality? Evidence from 60 Years of Policy Experimentation,0.5596,0.5027,0.6105,1,1,1,0.5558,0.6639,0,2024,2,58,19.3333,0,1,680,3,0.993,irrelevant,0
manual-2026-05-20-gender-violence-labor,10.3368/jhr.0720-11014r2,Can Transfers and Complementary Nutrition Programming Reduce Intimate Partner Violence Four Years Post-Program?,0.6551,0.527,0.4706,1,1,1,0.5456,0.6668,0,2022,4,14,2.8,5,1,774,3,0.99,partial,1
manual-2026-05-20-gender-violence-labor,10.1002/hec.4744,Long‐run intergenerational health benefits of women empowerment: Evidence from suffrage movements in the US,0.55,0.6355,0.5846,1,1,1,0.589,0.6586,0,2023,3,12,3,4,1,1462,0,0.5,irrelevant,0
manual-2026-05-20-gender-violence-labor,10.1002/hec.4747,Lasting scars: The impact of depression in early adulthood on subsequent labor market outcomes,0.4947,0.6801,0.6579,1,1,1,0.6049,0.6571,0,2023,3,12,3,0,1,1261,0,0.5,irrelevant,0
manual-2026-05-20-gender-violence-labor,10.1002/pam.21881,The Impact of Affirmative Action on the Employment of Minorities and Women: A Longitudinal Analysis Using Three Decades of EEO‐1 Filings,0.5574,0.5674,0.6434,1,1,1,0.5882,0.6582,0,2015,11,35,2.9167,3,1,1694,3,0.5,irrelevant,0
manual-2026-05-20-gender-violence-labor,10.1007/s13524-020-00864-w,Ethnic Violence and Birth Outcomes: Evidence From Exposure to the 1992 Conflict in Kenya,0.6095,0.5351,0.5598,1,1,1,0.5673,0.6593,0,2020,6,13,1.8571,4,1,1005,0,0.957,irrelevant,0
manual-2026-05-20-gender-violence-labor,10.1007/s13524-020-00887-3,"Gender Segregation, Occupational Sorting, and Growth of Wage Disparities Between Women",0.5711,0.5062,0.6639,1,1,1,0.5768,0.658,0,2020,6,38,5.4286,0,1,1141,0,0.957,irrelevant,0
manual-2026-05-20-gender-violence-labor,10.1016/j.jdeveco.2023.103140,Fighting violence against women: The role of female political representation,0.6679,0.5146,0.5233,1,1,1,0.5645,0.6566,0,2023,3,22,5.5,4,1,707,3,0.991,partial,1
manual-2026-05-20-gender-violence-labor,10.1016/j.labeco.2024.102619,The long-term effects of job training on labor market and skills outcomes in Chile,0.4857,0.598,0.6834,1,1,1,0.5833,0.6601,1,2024,2,7,2.3333,1,1,1527,3,0.975,irrelevant,0
manual-2026-05-20-gender-violence-labor,10.1016/j.worlddev.2018.02.021,Climate change and gender equality in developing states,0.6162,0.5652,0.538,1,1,1,0.5722,0.661,0,2018,8,241,26.7778,2,1,1948,3,0.977,irrelevant,0
manual-2026-05-20-gender-violence-labor,10.1016/j.worlddev.2023.106319,Gender wage discrimination with employer prejudice and trade openness,0.5667,0.4796,0.6587,1,1,1,0.5636,0.658,1,2023,3,10,2.5,0,1,908,3,0.977,irrelevant,0
manual-2026-05-20-gender-violence-labor,10.1016/j.worlddev.2023.106419,Well-being costs of unpaid care: Gendered evidence from a contextualized time-use survey in India,0.6077,0.5696,0.6351,1,1,1,0.6035,0.6585,0,2023,3,28,7,4,1,1454,3,0.977,irrelevant,0
manual-2026-05-20-gender-violence-labor,10.1016/j.worlddev.2024.106805,A qualitative examination of microfinance and intimate partner violence in India: Understanding the role of male backlash and household bargaining models,0.6923,0.5418,0.5504,1,1,1,0.591,0.6604,0,2024,2,3,1,1,1,1813,3,0.977,partial,1
manual-2026-05-20-gender-violence-labor,10.1080/00220388.2020.1762859,Theoretical Underpinnings and Meta-analysis of the Effects of Cash Transfers on Intimate Partner Violence in Low- and Middle-Income Countries,0.6751,0.5768,0.5388,1,1,1,0.5942,0.6574,0,2021,5,72,12,2,1,1128,3,0.95,partial,1
manual-2026-05-20-gender-violence-labor,10.1080/00220388.2022.2086048,Do Cooperatives Improve Female Miners’ Outcomes? A Case Study of Rwanda,0.6243,0.5145,0.6215,1,1,1,0.5844,0.6591,0,2022,4,13,2.6,1,1,1536,3,0.95,partial,1
manual-2026-05-20-gender-violence-labor,10.1080/00220388.2025.2590455,Reforming Gender Laws: The Economic Impact for Women in Saudi Arabia,0.6164,0.5097,0.6414,1,1,1,0.5863,0.6572,0,2025,1,0,0,4,1,724,3,0.95,irrelevant,0
manual-2026-05-20-gender-violence-labor,10.1086/682706,Battle of the Sexes: How Sex Ratios Affect Female Bargaining Power,0.6078,0.5519,0.6199,1,1,1,0.5924,0.6591,0,2015,11,29,2.4167,5,1,593,3,0.962,irrelevant,0
manual-2026-05-20-gender-violence-labor,10.1086/697251,Quota Shocks: Electoral Gender Quotas and Government Spending Priorities Worldwide,0.6216,0.5642,0.5678,1,1,1,0.584,0.6566,0,2018,8,271,30.1111,2,1,1051,0,0.5,irrelevant,0
manual-2026-05-20-gender-violence-labor,10.1086/712923,Labor Market Institutions and the Distribution of Wages: The Role of Spillover Effects,0.5437,0.5859,0.6663,1,1,1,0.5965,0.661,0,2021,5,79,13.1667,0,1,538,4,0.996,irrelevant,0
manual-2026-05-20-gender-violence-labor,10.1093/qje/qjae006,How the 1963 Equal Pay Act and 1964 Civil Rights Act Shaped the Gender Gap in Pay,0.5342,0.4563,0.5429,1,1,1,0.5096,0.6568,0,2024,2,13,4.3333,0,1,1264,5,0.999,irrelevant,0
manual-2026-05-20-gender-violence-labor,10.1093/qje/qjv038,"Bargaining, Sorting, and the Gender Wage Gap: Quantifying the Impact of Firms on the Relative Pay of Women *",0.5648,0.511,0.6656,1,1,1,0.577,0.6594,0,2015,11,696,58,2,1,1283,5,0.999,irrelevant,0
manual-2026-05-20-gender-violence-labor,10.1146/annurev-economics-080614-115329,The Evolution of Gender Gaps in Industrialized Countries,0.5322,0.4686,0.5868,1,1,1,0.527,0.6589,0,2016,10,333,30.2727,2,1,749,3,0.996,irrelevant,0
manual-2026-05-20-gender-violence-labor,10.1257/aer.20200705,On Her Own Account: How Strengthening Women’s Financial Control Impacts Labor Supply and Gender Norms,0.5994,0.5214,0.6218,1,1,1,0.5792,0.6587,0,2021,5,255,42.5,0,1,663,5,1,irrelevant,0
